%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510334996860925512,2522,1510334996860695309,/lla,0,1,41.51700941,-81.5493366278,296.239132786,0.110519476975,0.0,0.0,0.0,0.0800571518485,0.0,0.0,0.0,0.131801265957,0
1510334997860452751,2523,1510334997860223504,/lla,0,1,41.5169772473,-81.5493732504,296.286935822,0.104523817561,0.0,0.0,0.0,0.0761838928112,0.0,0.0,0.0,0.124231914991,0
1510334998857622874,2524,1510334998857438140,/lla,0,1,41.5169339619,-81.5493990497,296.407377427,0.105360001449,0.0,0.0,0.0,0.0767933604046,0.0,0.0,0.0,0.125225772877,0
1510334999856091727,2525,1510334999855836158,/lla,0,1,41.5168849895,-81.5494070216,296.476738731,0.106196195235,0.0,0.0,0.0,0.0774028350397,0.0,0.0,0.0,0.126219609266,0
1510335000857307010,2526,1510335000857094505,/lla,0,1,41.5168370827,-81.5493951728,296.483313156,0.107032398611,0.0,0.0,0.0,0.0780123047124,0.0,0.0,0.0,0.127213483342,0
1510335001856145288,2527,1510335001855916210,/lla,0,1,41.516795228,-81.5493659448,296.463833806,0.107868572883,0.0,0.0,0.0,0.0786217745045,0.0,0.0,0.0,0.128207328081,0
1510335002857365719,2528,1510335002856991170,/lla,0,1,41.5167622687,-81.5493228447,296.441180416,0.108704777765,0.0,0.0,0.0,0.0792312501269,0.0,0.0,0.0,0.129201183432,0
1510335003859883079,2529,1510335003859565445,/lla,0,1,41.5167401558,-81.5492704372,296.392114711,0.109540956271,0.0,0.0,0.0,0.0798407210729,0.0,0.0,0.0,0.130195047825,0
1510335004856870334,2530,1510335004856645501,/lla,0,1,41.5167297499,-81.5492084587,296.325951975,0.102781495559,0.0,0.0,0.0,0.0753720682317,0.0,0.0,0.0,0.121786485448,0
1510335005857803687,2531,1510335005857621746,/lla,0,1,41.5167337999,-81.5491424542,296.21617606,0.103603749685,0.0,0.0,0.0,0.0759750497537,0.0,0.0,0.0,0.122760758735,0
1510335006855778815,2532,1510335006855508185,/lla,0,1,41.5167525361,-81.5490807769,296.088271556,0.104426005308,0.0,0.0,0.0,0.0765780254444,0.0,0.0,0.0,0.12373505566,0
1510335007857710948,2533,1510335007857456992,/lla,0,1,41.5167876646,-81.5490274451,294.509287518,0.10524826235,0.0,0.0,0.0,0.0771809999231,0.0,0.0,0.0,0.124709351616,0
1510335008870325974,2534,1510335008870016580,/lla,0,1,41.5168291336,-81.5489922414,294.411958191,0.10607050208,0.0,0.0,0.0,0.0777839784388,0.0,0.0,0.0,0.125683643637,0
1510335009856830464,2535,1510335009856656173,/lla,0,1,41.5168752228,-81.5489752563,294.372949872,0.101085670958,0.0,0.0,0.0,0.0745957314511,0.0,0.0,0.0,0.119664602752,0
1510335010856776754,2536,1510335010856631586,/lla,0,1,41.5169213696,-81.5489768231,294.377451682,0.101894353635,0.0,0.0,0.0,0.075192500308,0.0,0.0,0.0,0.120621922164,0
1510335011858459523,2537,1510335011858295330,/lla,0,1,41.516963504,-81.5489944323,294.370439553,0.102703049049,0.0,0.0,0.0,0.0757892674177,0.0,0.0,0.0,0.121579252291,0
1510335012856932529,2538,1510335012856701683,/lla,0,1,41.5169986961,-81.549025013,294.394991453,0.103511719222,0.0,0.0,0.0,0.0763860210959,0.0,0.0,0.0,0.122536568986,0
1510335013857810307,2539,1510335013857600534,/lla,0,1,41.5170253547,-81.5490635548,294.45694415,0.104320403332,0.0,0.0,0.0,0.0769827831029,0.0,0.0,0.0,0.123493869555,0
1510335014856555638,2540,1510335014856362061,/lla,0,1,41.517043849,-81.5491095102,294.496522978,0.105129103247,0.0,0.0,0.0,0.0775795594755,0.0,0.0,0.0,0.124451194179,0
1510335015860226068,2541,1510335015860054911,/lla,0,1,41.5170537642,-81.5491624536,294.597387537,0.0992069185508,0.0,0.0,0.0,0.073075640583,0.0,0.0,0.0,0.11705008563,0
1510335016856464579,2542,1510335016856267653,/lla,0,1,41.5170531167,-81.5492184086,294.700164184,0.100000582964,0.0,0.0,0.0,0.0736602434431,0.0,0.0,0.0,0.117986488796,0
1510335017860052243,2543,1510335017859868059,/lla,0,1,41.5170405824,-81.5492745861,294.797032226,0.100794230289,0.0,0.0,0.0,0.0742448366736,0.0,0.0,0.0,0.118922881677,0
1510335018856721592,2544,1510335018856456821,/lla,0,1,41.5170164591,-81.5493244595,294.885365073,0.101587879895,0.0,0.0,0.0,0.0748294415125,0.0,0.0,0.0,0.119859281908,0
1510335019859750893,2545,1510335019859574391,/lla,0,1,41.5169843033,-81.5493622735,294.943351581,0.102381552192,0.0,0.0,0.0,0.0754140473341,0.0,0.0,0.0,0.120795687551,0
1510335020857267111,2546,1510335020857099593,/lla,0,1,41.5169481764,-81.5493861347,294.983165058,0.103175192038,0.0,0.0,0.0,0.0759986603038,0.0,0.0,0.0,0.121732076682,0
1510335021898737690,2547,1510335021898549663,/lla,0,1,41.516911129,-81.5493965167,295.042005423,0.103968859451,0.0,0.0,0.0,0.076583270701,0.0,0.0,0.0,0.12266849049,0
